month,level_1,level_2,value
2017-04,Number Of Air Passenger Arrivals,North America,23754
2017-04,Number Of Air Passenger Arrivals,Other Regions,8067
2017-05,Number Of Air Passenger Arrivals,South East Asia,1135369
2017-05,Number Of Air Passenger Arrivals,North East Asia,608766
2017-05,Number Of Air Passenger Arrivals,South Asia,258812
2017-05,Number Of Air Passenger Arrivals,Middle East,56047
2017-05,Number Of Air Passenger Arrivals,Oceania,228650
2017-05,Number Of Air Passenger Arrivals,Europe,142605
2017-05,Number Of Air Passenger Arrivals,North America,31918
2017-05,Number Of Air Passenger Arrivals,Other Regions,6884
2017-06,Number Of Air Passenger Arrivals,South East Asia,1164044
2017-06,Number Of Air Passenger Arrivals,North East Asia,659893
2017-06,Number Of Air Passenger Arrivals,South Asia,236149
2017-06,Number Of Air Passenger Arrivals,Middle East,64178
2017-06,Number Of Air Passenger Arrivals,Oceania,268757
2017-06,Number Of Air Passenger Arrivals,Europe,164663
2017-06,Number Of Air Passenger Arrivals,North America,36765
2017-06,Number Of Air Passenger Arrivals,Other Regions,8214
2017-07,Number Of Air Passenger Arrivals,South East Asia,1162588
2017-07,Number Of Air Passenger Arrivals,North East Asia,727569
2017-07,Number Of Air Passenger Arrivals,South Asia,240516
2017-07,Number Of Air Passenger Arrivals,Middle East,78644
2017-07,Number Of Air Passenger Arrivals,Oceania,260355
2017-07,Number Of Air Passenger Arrivals,Europe,211689
2017-07,Number Of Air Passenger Arrivals,North America,34017
2017-07,Number Of Air Passenger Arrivals,Other Regions,10323
2017-08,Number Of Air Passenger Arrivals,South East Asia,1129528
2017-08,Number Of Air Passenger Arrivals,North East Asia,672683
2017-08,Number Of Air Passenger Arrivals,South Asia,228278
2017-08,Number Of Air Passenger Arrivals,Middle East,67023
2017-08,Number Of Air Passenger Arrivals,Oceania,245695
2017-08,Number Of Air Passenger Arrivals,Europe,193382
2017-08,Number Of Air Passenger Arrivals,North America,25676
2017-08,Number Of Air Passenger Arrivals,Other Regions,9926
2017-09,Number Of Air Passenger Arrivals,South East Asia,1070862
2017-09,Number Of Air Passenger Arrivals,North East Asia,612623
2017-09,Number Of Air Passenger Arrivals,South Asia,241302
2017-09,Number Of Air Passenger Arrivals,Middle East,59791
2017-09,Number Of Air Passenger Arrivals,Oceania,265236
2017-09,Number Of Air Passenger Arrivals,Europe,189014
2017-09,Number Of Air Passenger Arrivals,North America,24891
2017-09,Number Of Air Passenger Arrivals,Other Regions,8931
2017-10,Number Of Air Passenger Arrivals,South East Asia,1115297
2017-10,Number Of Air Passenger Arrivals,North East Asia,636247
2017-10,Number Of Air Passenger Arrivals,South Asia,246008
2017-10,Number Of Air Passenger Arrivals,Middle East,63916
2017-10,Number Of Air Passenger Arrivals,Oceania,240021
2017-10,Number Of Air Passenger Arrivals,Europe,211301
2017-10,Number Of Air Passenger Arrivals,North America,26711
2017-10,Number Of Air Passenger Arrivals,Other Regions,10196
2017-11,Number Of Air Passenger Arrivals,South East Asia,1117435
2017-11,Number Of Air Passenger Arrivals,North East Asia,657166
2017-11,Number Of Air Passenger Arrivals,South Asia,225502
2017-11,Number Of Air Passenger Arrivals,Middle East,56953
2017-11,Number Of Air Passenger Arrivals,Oceania,258053
2017-11,Number Of Air Passenger Arrivals,Europe,165565
2017-11,Number Of Air Passenger Arrivals,North America,31308
2017-11,Number Of Air Passenger Arrivals,Other Regions,8227
2017-12,Number Of Air Passenger Arrivals,South East Asia,1265695
2017-12,Number Of Air Passenger Arrivals,North East Asia,745817
2017-12,Number Of Air Passenger Arrivals,South Asia,279586
2017-12,Number Of Air Passenger Arrivals,Middle East,85823
2017-12,Number Of Air Passenger Arrivals,Oceania,323129
2017-12,Number Of Air Passenger Arrivals,Europe,193948
2017-12,Number Of Air Passenger Arrivals,North America,36768
2017-12,Number Of Air Passenger Arrivals,Other Regions,10637
2018-01,Number Of Air Passenger Arrivals,South East Asia,1159954
2018-01,Number Of Air Passenger Arrivals,North East Asia,687122
2018-01,Number Of Air Passenger Arrivals,South Asia,289964
2018-01,Number Of Air Passenger Arrivals,Middle East,70459
2018-01,Number Of Air Passenger Arrivals,Oceania,268192
2018-01,Number Of Air Passenger Arrivals,Europe,194658
2018-01,Number Of Air Passenger Arrivals,North America,33787
2018-01,Number Of Air Passenger Arrivals,Other Regions,10233
2018-02,Number Of Air Passenger Arrivals,South East Asia,1044976
2018-02,Number Of Air Passenger Arrivals,North East Asia,652968
2018-02,Number Of Air Passenger Arrivals,South Asia,243522
2018-02,Number Of Air Passenger Arrivals,Middle East,59290
2018-02,Number Of Air Passenger Arrivals,Oceania,220629
2018-02,Number Of Air Passenger Arrivals,Europe,169770
2018-02,Number Of Air Passenger Arrivals,North America,28822
2018-02,Number Of Air Passenger Arrivals,Other Regions,8391
2018-03,Number Of Air Passenger Arrivals,South East Asia,1228188
2018-03,Number Of Air Passenger Arrivals,North East Asia,683203
2018-03,Number Of Air Passenger Arrivals,South Asia,267886
2018-03,Number Of Air Passenger Arrivals,Middle East,72528
2018-03,Number Of Air Passenger Arrivals,Oceania,263264
2018-03,Number Of Air Passenger Arrivals,Europe,187675
2018-03,Number Of Air Passenger Arrivals,North America,33065
2018-03,Number Of Air Passenger Arrivals,Other Regions,9364
2018-04,Number Of Air Passenger Arrivals,South East Asia,1221680
2018-04,Number Of Air Passenger Arrivals,North East Asia,687828
2018-04,Number Of Air Passenger Arrivals,South Asia,284535
2018-04,Number Of Air Passenger Arrivals,Middle East,61118
2018-04,Number Of Air Passenger Arrivals,Oceania,260632
2018-04,Number Of Air Passenger Arrivals,Europe,176738
2018-04,Number Of Air Passenger Arrivals,North America,30608
2018-04,Number Of Air Passenger Arrivals,Other Regions,9704
2018-05,Number Of Air Passenger Arrivals,South East Asia,1173568
2018-05,Number Of Air Passenger Arrivals,North East Asia,629769
2018-05,Number Of Air Passenger Arrivals,South Asia,287209
2018-05,Number Of Air Passenger Arrivals,Middle East,50426
2018-05,Number Of Air Passenger Arrivals,Oceania,240361
2018-05,Number Of Air Passenger Arrivals,Europe,164932
2018-05,Number Of Air Passenger Arrivals,North America,39012
2018-05,Number Of Air Passenger Arrivals,Other Regions,8701
2018-06,Number Of Air Passenger Arrivals,South East Asia,1218954
2018-06,Number Of Air Passenger Arrivals,North East Asia,705987
2018-06,Number Of Air Passenger Arrivals,South Asia,264778
2018-06,Number Of Air Passenger Arrivals,Middle East,67017
2018-06,Number Of Air Passenger Arrivals,Oceania,287525
2018-06,Number Of Air Passenger Arrivals,Europe,199667
2018-06,Number Of Air Passenger Arrivals,North America,44024
2018-06,Number Of Air Passenger Arrivals,Other Regions,9426
2018-07,Number Of Air Passenger Arrivals,South East Asia,1214634
2018-07,Number Of Air Passenger Arrivals,North East Asia,747889
2018-07,Number Of Air Passenger Arrivals,South Asia,264117
2018-07,Number Of Air Passenger Arrivals,Middle East,78757
2018-07,Number Of Air Passenger Arrivals,Oceania,268291
2018-07,Number Of Air Passenger Arrivals,Europe,251380
2018-07,Number Of Air Passenger Arrivals,North America,39189
2018-07,Number Of Air Passenger Arrivals,Other Regions,13304
2018-08,Number Of Air Passenger Arrivals,South East Asia,1188634
2018-08,Number Of Air Passenger Arrivals,North East Asia,728352
2018-08,Number Of Air Passenger Arrivals,South Asia,257360
2018-08,Number Of Air Passenger Arrivals,Middle East,66530
2018-08,Number Of Air Passenger Arrivals,Oceania,268592
2018-08,Number Of Air Passenger Arrivals,Europe,234915
2018-08,Number Of Air Passenger Arrivals,North America,32374
2018-08,Number Of Air Passenger Arrivals,Other Regions,13357
2018-09,Number Of Air Passenger Arrivals,South East Asia,1108334
2018-09,Number Of Air Passenger Arrivals,North East Asia,640489
2018-09,Number Of Air Passenger Arrivals,South Asia,255570
2018-09,Number Of Air Passenger Arrivals,Middle East,63017
